cuenta_id,nombre,saldo,edad,tipo
145,Bob Johnson,12000,25,-1
128,Jane Smith,,45,hipoteca
133,John Doe,12000,,prestamo
145,Jane Smith,7000,100,-1
145,Charlie Green,10000,30,unknown
124,Steve Rogers,10000,100,hipoteca
140,Charlie Green,,35,hipoteca
114,Bob Johnson,,,prestamo
101,Bob Johnson,8000,,ahorro
128,Jane Smith,8000,25,-1
128,Diana Prince,8000,40,ahorro
111,Jane Smith,7000,,ahorro
145,Steve Rogers,12000,100,ahorro
114,Steve Rogers,5000,,-1
119,John Doe,12000,35,-1
101,Bob Johnson,12000,100,hipoteca
107,Unknown,10000,30,-1
105,Steve Rogers,,35,hipoteca
104,John Doe,,45,ahorro
122,Bob Johnson,10000,,ahorro
128,Steve Rogers,8000,100,ahorro
117,Jane Smith,,25,-1
135,Alice Brown,8000,100,ahorro
149,Alice Brown,,35,ahorro
121,Jane Smith,12000,40,hipoteca
125,Bob Johnson,10000,30,-1
126,John Doe,10000,100,prestamo
138,Bob Johnson,,35,prestamo
149,Bob Johnson,5000,45,ahorro
134,Diana Prince,12000,40,prestamo
102,Jane Smith,12000,,hipoteca
120,Diana Prince,12000,45,-1
101,Bob Johnson,10000,35,-1
121,Alice Brown,5000,,-1
127,Bob Johnson,,,prestamo
140,Charlie Green,8000,30,prestamo
122,Unknown,10000,30,ahorro
136,John Doe,10000,35,prestamo
102,Alice Brown,5000,35,hipoteca
117,Unknown,5000,45,ahorro
128,Unknown,10000,30,prestamo
123,Alice Brown,7000,35,ahorro
108,John Doe,,,-1
134,John Doe,5000,45,-1
105,Alice Brown,,30,ahorro
138,Diana Prince,10000,30,-1
113,Bob Johnson,5000,100,hipoteca
134,Steve Rogers,5000,,prestamo
147,Steve Rogers,10000,150,-1
149,Steve Rogers,7000,25,ahorro
124,Unknown,12000,35,hipoteca
149,Alice Brown,10000,100,prestamo
106,Unknown,8000,25,ahorro
131,Charlie Green,,25,ahorro
111,Alice Brown,8000,,-1
129,Steve Rogers,5000,35,prestamo
121,Charlie Green,,45,prestamo
113,Diana Prince,5000,35,ahorro
135,Diana Prince,8000,40,prestamo
129,Steve Rogers,10000,,prestamo
116,John Doe,7000,30,hipoteca
147,Diana Prince,8000,45,hipoteca
106,Diana Prince,10000,35,ahorro
122,Diana Prince,10000,35,ahorro
106,John Doe,5000,25,-1
114,Diana Prince,12000,40,hipoteca
133,Jane Smith,12000,25,prestamo
102,Diana Prince,12000,30,hipoteca
108,Diana Prince,5000,25,unknown
120,Steve Rogers,5000,40,hipoteca
104,John Doe,7000,100,prestamo
107,Steve Rogers,5000,25,hipoteca
117,Bob Johnson,5000,100,prestamo
141,Jane Smith,12000,100,prestamo
115,Alice Brown,12000,150,prestamo
103,Bob Johnson,7000,30,ahorro
107,Diana Prince,8000,25,hipoteca
113,Steve Rogers,8000,25,-1
101,Bob Johnson,,100,prestamo
138,Charlie Green,12000,,hipoteca
128,Diana Prince,7000,35,prestamo
146,Steve Rogers,10000,,-1
109,Bob Johnson,10000,,-1
108,John Doe,8000,25,prestamo
135,Jane Smith,12000,30,unknown
108,Jane Smith,5000,35,prestamo
142,Bob Johnson,,100,prestamo
102,Steve Rogers,7000,40,-1
110,Steve Rogers,7000,30,ahorro
110,Unknown,10000,,-1
114,Unknown,8000,35,ahorro
132,John Doe,12000,45,prestamo
145,Diana Prince,8000,100,-1
108,Diana Prince,7000,30,-1
104,Bob Johnson,10000,25,prestamo
111,Charlie Green,10000,100,hipoteca
125,John Doe,7000,25,prestamo
136,Alice Brown,8000,35,hipoteca
147,Bob Johnson,5000,,-1
116,Steve Rogers,10000,100,hipoteca
106,Alice Brown,8000,40,prestamo
111,Jane Smith,,,prestamo
143,Jane Smith,10000,40,-1
123,Diana Prince,,25,ahorro
127,Steve Rogers,12000,25,-1
137,Diana Prince,10000,,hipoteca
121,John Doe,7000,25,-1
106,Steve Rogers,,35,ahorro
146,Diana Prince,10000,30,-1
105,John Doe,,30,-1
109,John Doe,7000,40,prestamo
142,Alice Brown,8000,25,-1
114,Jane Smith,,150,hipoteca
126,Diana Prince,5000,45,-1
113,Diana Prince,5000,25,-1
118,Steve Rogers,,45,ahorro
119,Jane Smith,,35,prestamo
138,Steve Rogers,5000,,hipoteca
135,Alice Brown,,45,prestamo
112,Steve Rogers,,40,prestamo
115,John Doe,8000,100,-1
125,Bob Johnson,7000,150,prestamo
131,Bob Johnson,10000,150,-1
122,John Doe,12000,100,hipoteca
130,Steve Rogers,5000,30,ahorro
126,John Doe,10000,,-1
106,John Doe,12000,35,prestamo
139,Alice Brown,7000,35,unknown
136,Bob Johnson,,,hipoteca
136,Steve Rogers,,40,-1
122,Bob Johnson,10000,40,ahorro
101,Jane Smith,10000,30,hipoteca
147,Steve Rogers,12000,,-1
128,John Doe,5000,30,prestamo
142,Charlie Green,7000,,prestamo
143,Jane Smith,10000,25,-1
119,John Doe,5000,35,prestamo
111,John Doe,12000,100,-1
108,Alice Brown,5000,45,ahorro
121,Alice Brown,8000,30,-1
107,John Doe,,45,-1
125,Alice Brown,,30,prestamo
124,Jane Smith,10000,45,prestamo
123,Diana Prince,10000,25,ahorro
116,Diana Prince,10000,25,-1
146,Unknown,12000,25,hipoteca
122,Jane Smith,,35,hipoteca
101,Jane Smith,12000,40,-1
103,Bob Johnson,7000,,prestamo
111,John Doe,12000,100,prestamo
121,Bob Johnson,,100,prestamo
115,Alice Brown,8000,40,hipoteca
135,Bob Johnson,10000,30,prestamo
114,Diana Prince,8000,30,-1
149,Steve Rogers,8000,25,prestamo
108,Diana Prince,10000,35,ahorro
141,Steve Rogers,,40,-1
129,Steve Rogers,7000,30,-1
108,Jane Smith,8000,25,-1
115,Charlie Green,5000,35,prestamo
142,Diana Prince,8000,,prestamo
150,Bob Johnson,8000,25,hipoteca
113,Jane Smith,8000,45,hipoteca
101,Bob Johnson,12000,30,hipoteca
105,Alice Brown,8000,35,-1
127,Charlie Green,8000,100,hipoteca
149,Bob Johnson,10000,25,-1
134,Diana Prince,,45,hipoteca
110,Charlie Green,10000,25,prestamo
148,Charlie Green,12000,100,ahorro
115,Bob Johnson,,30,prestamo
135,John Doe,10000,100,hipoteca
140,John Doe,7000,30,prestamo
113,Jane Smith,8000,35,-1
108,Jane Smith,,35,ahorro
130,Steve Rogers,12000,45,hipoteca
122,Alice Brown,5000,30,ahorro
144,John Doe,7000,45,ahorro
132,Unknown,5000,,-1
108,Charlie Green,8000,,prestamo
132,Bob Johnson,5000,25,ahorro
130,John Doe,12000,30,unknown
104,Bob Johnson,,,prestamo
102,Alice Brown,12000,30,-1
129,Bob Johnson,7000,,ahorro
141,Alice Brown,8000,25,prestamo
128,John Doe,12000,40,ahorro
122,Steve Rogers,10000,40,ahorro
123,Charlie Green,,,prestamo
104,Steve Rogers,5000,25,hipoteca
107,Diana Prince,5000,45,unknown
128,Diana Prince,8000,35,ahorro
113,Alice Brown,8000,35,hipoteca
117,Alice Brown,,45,hipoteca
129,Jane Smith,,30,-1
133,John Doe,7000,150,-1
113,Jane Smith,,25,prestamo
104,Alice Brown,7000,45,hipoteca
123,Alice Brown,,25,hipoteca
109,Alice Brown,12000,40,hipoteca
129,Alice Brown,5000,45,ahorro
146,Charlie Green,12000,100,hipoteca
141,Bob Johnson,5000,40,prestamo
127,Diana Prince,8000,35,-1
116,Diana Prince,7000,100,ahorro
126,Charlie Green,7000,100,hipoteca
135,Alice Brown,7000,,-1
111,John Doe,10000,35,hipoteca
119,John Doe,10000,100,-1
123,Bob Johnson,5000,45,ahorro
129,Unknown,7000,35,-1
105,Steve Rogers,10000,35,ahorro
116,Alice Brown,10000,30,-1
101,Charlie Green,8000,100,prestamo
117,Diana Prince,12000,30,prestamo
106,John Doe,5000,35,ahorro
139,Charlie Green,,25,-1
114,Steve Rogers,,100,prestamo
134,Bob Johnson,10000,35,hipoteca
1000137,Bob Johnson,7000,,prestamo
1000114,Unknown,,30,-1
1000133,Alice Brown,12000,100,hipoteca
1000106,Jane Smith,12000,40,prestamo
1000122,Bob Johnson,7000,40,hipoteca
1000108,Jane Smith,12000,100,prestamo
1000124,Bob Johnson,12000,35,hipoteca
1000138,Steve Rogers,10000,25,-1
1000113,Charlie Green,,35,hipoteca
1000133,Steve Rogers,12000,40,prestamo
1000102,Alice Brown,12000,45,-1
1000130,Diana Prince,12000,45,hipoteca
1000137,Steve Rogers,12000,30,ahorro
1000145,Charlie Green,8000,150,ahorro
1000127,Bob Johnson,5000,30,ahorro
1000117,Steve Rogers,12000,100,ahorro
1000128,Diana Prince,7000,100,prestamo
1000147,Alice Brown,8000,100,hipoteca
1000148,John Doe,7000,,prestamo
1000142,Steve Rogers,5000,,-1
1000109,Charlie Green,7000,45,hipoteca
1000103,Jane Smith,8000,30,-1
1000110,Unknown,5000,35,-1
1000111,Diana Prince,10000,,hipoteca
1000136,Charlie Green,8000,100,-1
1000146,Steve Rogers,,30,ahorro
1000134,Charlie Green,8000,150,-1
1000113,Alice Brown,10000,45,prestamo
1000107,Alice Brown,,25,prestamo
1000111,Diana Prince,5000,30,prestamo
1000103,Jane Smith,7000,40,unknown
1000110,Jane Smith,8000,100,ahorro
1000116,Diana Prince,,,prestamo
1000105,Diana Prince,10000,25,prestamo
1000141,Unknown,7000,,ahorro
1000120,John Doe,,,-1
1000143,Steve Rogers,12000,30,ahorro
1000140,John Doe,,45,-1
1000107,Diana Prince,,25,ahorro
1000133,Alice Brown,10000,45,hipoteca
1000136,Steve Rogers,5000,40,hipoteca
1000150,Charlie Green,,40,hipoteca
1000137,Steve Rogers,,35,prestamo
1000126,Jane Smith,5000,25,-1
1000133,Diana Prince,8000,40,prestamo
1000126,Bob Johnson,12000,35,prestamo
1000104,Steve Rogers,8000,45,-1
1000143,Charlie Green,,150,hipoteca
1000133,Steve Rogers,,100,-1
1000121,Alice Brown,12000,100,-1
1000118,John Doe,8000,40,prestamo
1000104,Jane Smith,12000,150,ahorro
1000127,John Doe,5000,100,hipoteca
1000108,John Doe,8000,45,prestamo
1000123,Diana Prince,7000,,hipoteca
1000138,Alice Brown,5000,,-1
1000121,Steve Rogers,8000,,hipoteca
1000107,Charlie Green,10000,150,hipoteca
1000119,John Doe,10000,100,-1
1000122,Jane Smith,12000,25,prestamo
1000132,Jane Smith,10000,100,hipoteca
1000137,Bob Johnson,8000,,ahorro
1000139,Bob Johnson,,35,prestamo
1000102,Alice Brown,8000,,ahorro
1000133,Steve Rogers,10000,25,hipoteca
1000141,Bob Johnson,,,ahorro
1000140,Bob Johnson,8000,40,-1
1000126,Alice Brown,12000,,prestamo
1000110,Charlie Green,7000,45,hipoteca
1000123,John Doe,12000,100,prestamo
1000140,Steve Rogers,7000,40,ahorro
1000128,Jane Smith,8000,35,ahorro
1000107,Diana Prince,,25,-1
1000107,Unknown,5000,,ahorro
1000120,Bob Johnson,,40,-1
1000111,Charlie Green,12000,40,-1
1000106,Steve Rogers,7000,40,hipoteca
1000120,Unknown,,40,prestamo
1000132,Unknown,10000,30,hipoteca
1000137,Alice Brown,8000,100,hipoteca
1000119,Bob Johnson,10000,25,-1
1000136,Charlie Green,10000,35,-1
1000130,Charlie Green,,25,-1
1000137,John Doe,,40,-1
1000102,Bob Johnson,8000,45,-1
1000114,Charlie Green,10000,,-1
1000112,Steve Rogers,10000,,ahorro
1000140,Jane Smith,,35,-1
1000110,Charlie Green,7000,25,-1
1000105,Jane Smith,8000,40,prestamo
1000111,John Doe,5000,35,hipoteca
1000134,Alice Brown,10000,30,prestamo
1000149,Bob Johnson,8000,,ahorro
1000124,Bob Johnson,10000,25,prestamo
1000147,Alice Brown,12000,40,ahorro
1000122,Bob Johnson,,100,-1
1000102,Jane Smith,7000,,prestamo
1000138,John Doe,12000,150,prestamo
1000121,Steve Rogers,5000,35,prestamo
1000139,Alice Brown,5000,100,unknown
1000136,Alice Brown,10000,,ahorro
1000103,Charlie Green,8000,30,-1
1000147,Bob Johnson,7000,100,hipoteca
1000127,Alice Brown,7000,,-1
1000149,Alice Brown,10000,25,-1
1000115,Charlie Green,8000,45,-1
1000131,Steve Rogers,8000,150,-1
1000148,Bob Johnson,,30,unknown
1000106,Unknown,7000,30,ahorro
1000120,Jane Smith,5000,40,hipoteca
1000108,Jane Smith,10000,100,ahorro
1000130,Steve Rogers,5000,45,prestamo
1000113,Jane Smith,10000,,unknown
1000135,Charlie Green,12000,150,-1
1000150,Steve Rogers,,,hipoteca
1000123,Diana Prince,,30,ahorro
1000146,Jane Smith,12000,100,hipoteca
1000105,Steve Rogers,8000,25,-1
1000127,Diana Prince,,150,-1
1000113,Charlie Green,,30,-1
1000145,Diana Prince,,25,-1
1000123,Bob Johnson,5000,25,ahorro
1000142,John Doe,,35,hipoteca
1000141,Steve Rogers,8000,35,ahorro
1000146,Charlie Green,7000,30,ahorro
1000133,John Doe,12000,35,-1
1000128,John Doe,,35,unknown
1000124,Diana Prince,12000,45,ahorro
1000112,Bob Johnson,8000,25,hipoteca
1000126,Diana Prince,12000,,hipoteca
1000149,Alice Brown,8000,,prestamo
1000116,Unknown,12000,25,prestamo
1000111,Unknown,5000,100,hipoteca
1000107,Unknown,12000,30,hipoteca
1000121,John Doe,,35,hipoteca
1000123,Bob Johnson,12000,45,-1
1000108,Alice Brown,10000,,ahorro
1000121,John Doe,,,-1
1000134,Charlie Green,7000,45,hipoteca
1000108,Jane Smith,12000,45,-1
1000143,Charlie Green,5000,40,hipoteca
1000115,Bob Johnson,7000,25,-1
1000135,Diana Prince,7000,100,-1
1000115,Steve Rogers,7000,25,hipoteca
1000137,Steve Rogers,8000,,-1
1000141,Bob Johnson,8000,30,prestamo
1000112,John Doe,7000,150,-1
1000111,John Doe,,25,-1
1000121,John Doe,,150,ahorro
1000117,Bob Johnson,5000,,prestamo
1000120,Diana Prince,,,ahorro
1000120,Jane Smith,5000,40,prestamo
1000140,Alice Brown,5000,25,ahorro
1000129,John Doe,12000,35,unknown
1000130,Jane Smith,10000,45,prestamo
1000122,Jane Smith,5000,100,unknown
1000138,Diana Prince,5000,,-1
1000130,John Doe,5000,35,hipoteca
1000126,Alice Brown,7000,25,hipoteca
1000145,Steve Rogers,,,ahorro
1000107,Steve Rogers,10000,,ahorro
1000119,Diana Prince,10000,25,hipoteca
1000147,Jane Smith,12000,25,prestamo
1000146,Jane Smith,,25,-1
1000116,Steve Rogers,10000,30,-1
1000123,Alice Brown,,25,hipoteca
1000103,Alice Brown,,150,hipoteca
1000140,John Doe,,30,-1
1000120,Charlie Green,7000,,hipoteca
1000105,Jane Smith,7000,40,unknown
1000150,Bob Johnson,8000,40,ahorro
1000132,Bob Johnson,5000,150,-1
1000122,Unknown,12000,45,prestamo
1000120,Alice Brown,12000,45,-1
1000140,John Doe,7000,30,ahorro
1000143,Charlie Green,5000,100,ahorro
1000123,Steve Rogers,,,prestamo
1000144,Alice Brown,8000,45,ahorro
1000101,Diana Prince,8000,35,ahorro
1000132,John Doe,7000,30,hipoteca
1000123,Bob Johnson,10000,,ahorro
1000135,Steve Rogers,10000,45,unknown
1000119,Steve Rogers,8000,40,prestamo
1000127,Steve Rogers,5000,45,ahorro
1000150,Charlie Green,12000,45,prestamo
1000104,Jane Smith,10000,,hipoteca
1000110,Charlie Green,8000,,prestamo
1000148,Jane Smith,8000,25,ahorro
1000109,Steve Rogers,5000,45,prestamo
1000145,Steve Rogers,,,prestamo
1000109,Steve Rogers,10000,,prestamo
1000132,John Doe,12000,45,-1
1000131,Alice Brown,7000,45,ahorro
1000150,Alice Brown,10000,40,unknown
1000121,Alice Brown,12000,35,hipoteca
1000145,Alice Brown,7000,,ahorro
1000148,Alice Brown,7000,,hipoteca
1000120,Charlie Green,7000,40,-1
1000134,Diana Prince,12000,30,ahorro
1000103,Bob Johnson,10000,,-1
1000137,Alice Brown,,45,ahorro
1000140,Alice Brown,7000,,hipoteca
1000133,Alice Brown,7000,30,ahorro
1000114,Bob Johnson,5000,30,-1
1000114,Steve Rogers,5000,100,prestamo
1000105,Diana Prince,5000,30,-1
1000116,Alice Brown,8000,35,-1
1000140,John Doe,,45,-1
1000142,Alice Brown,,100,prestamo
1000125,Jane Smith,12000,30,-1
1000119,Charlie Green,5000,35,hipoteca
1000114,Charlie Green,7000,100,-1
1000112,John Doe,12000,,ahorro
1000128,Jane Smith,7000,100,hipoteca
1000118,Bob Johnson,10000,45,hipoteca
1000150,Jane Smith,8000,,-1
1000129,Charlie Green,10000,40,-1
1000143,Jane Smith,12000,40,hipoteca
1000124,Steve Rogers,8000,25,hipoteca
1000127,Steve Rogers,,,prestamo
1000125,Charlie Green,12000,25,-1
1000126,Diana Prince,,35,prestamo
1000118,Bob Johnson,8000,,ahorro
1000114,Alice Brown,,,-1
1000114,Charlie Green,10000,150,hipoteca
1000138,Diana Prince,7000,35,-1
1000141,Charlie Green,7000,35,hipoteca
1000140,Jane Smith,8000,30,hipoteca
1000110,Steve Rogers,8000,30,prestamo
1000140,Steve Rogers,12000,,ahorro
1000107,Alice Brown,10000,40,prestamo
1000124,John Doe,7000,30,prestamo
1000123,Steve Rogers,12000,35,hipoteca
1000144,Charlie Green,7000,150,prestamo
1000132,Alice Brown,5000,,ahorro
1000122,Jane Smith,,100,-1
1000116,Alice Brown,12000,30,-1
1000111,Steve Rogers,5000,35,ahorro
1000129,Unknown,,35,-1
1000117,Steve Rogers,10000,,hipoteca
1000126,Jane Smith,7000,40,ahorro
1000101,Diana Prince,12000,40,prestamo
1000147,John Doe,,35,hipoteca
1000119,Diana Prince,10000,40,ahorro
1000144,John Doe,,,prestamo
1000123,Steve Rogers,,,-1
1000122,Charlie Green,5000,,prestamo
1000102,Bob Johnson,12000,35,hipoteca
1000106,Diana Prince,,30,prestamo
1000134,Diana Prince,12000,35,prestamo
1000125,Steve Rogers,,100,ahorro
1000110,Jane Smith,7000,40,ahorro
1000139,Alice Brown,12000,100,unknown
1000115,Alice Brown,7000,,ahorro
1000106,Diana Prince,5000,100,unknown
1000114,Steve Rogers,7000,45,-1
1000117,Bob Johnson,7000,40,ahorro
1000103,Charlie Green,,30,hipoteca
1000109,Diana Prince,,40,hipoteca
1000111,John Doe,12000,40,hipoteca
1000107,John Doe,12000,45,hipoteca
1000102,Jane Smith,5000,,prestamo
1000103,Diana Prince,8000,45,prestamo
1000109,Diana Prince,5000,45,hipoteca
1000122,Diana Prince,8000,30,ahorro
1000137,John Doe,10000,150,prestamo
1000136,Diana Prince,,30,unknown
1000123,John Doe,8000,,ahorro
1000106,Alice Brown,12000,100,ahorro
1000123,Alice Brown,10000,,-1
1000129,Steve Rogers,7000,40,ahorro
1000142,John Doe,8000,100,hipoteca
1000138,Jane Smith,7000,45,ahorro
1000122,Diana Prince,5000,25,-1
1000126,Charlie Green,,35,hipoteca
1000129,Steve Rogers,7000,45,ahorro
1000106,Charlie Green,12000,35,ahorro
1000121,Bob Johnson,5000,25,-1
1000149,Charlie Green,,100,prestamo
1000143,Diana Prince,,40,hipoteca
1000121,Charlie Green,5000,,ahorro
1000116,John Doe,12000,,-1
1000133,Jane Smith,12000,45,ahorro
1000114,Steve Rogers,10000,45,hipoteca
1000135,Alice Brown,12000,45,prestamo
1000102,Alice Brown,12000,30,hipoteca
1000104,Unknown,10000,25,ahorro
1000145,Jane Smith,,25,prestamo
1000138,Alice Brown,,45,ahorro
1000114,John Doe,8000,25,-1
1000141,Steve Rogers,7000,45,hipoteca
1000115,John Doe,5000,35,ahorro
1000101,Steve Rogers,10000,100,ahorro
1000128,Diana Prince,8000,35,-1
1000120,Alice Brown,10000,100,-1
1000150,Unknown,10000,100,-1
1000121,Alice Brown,5000,40,-1
1000114,Bob Johnson,8000,45,unknown
1000117,Alice Brown,5000,,ahorro
1000147,Diana Prince,8000,150,ahorro
1000109,Bob Johnson,,,hipoteca
1000112,Diana Prince,10000,150,-1
1000149,Diana Prince,5000,25,hipoteca
1000120,Alice Brown,5000,45,-1
1000138,Diana Prince,5000,40,ahorro
1000112,Jane Smith,,150,hipoteca
1000149,Charlie Green,12000,40,prestamo
1000141,Alice Brown,5000,,-1
1000149,Steve Rogers,10000,40,-1
1000118,John Doe,7000,35,prestamo
1000132,Bob Johnson,7000,100,-1
1000141,Alice Brown,10000,30,-1
1000123,Unknown,7000,100,prestamo
1000118,John Doe,10000,100,hipoteca
1000138,Jane Smith,,,hipoteca
1000123,Alice Brown,8000,45,-1
1000129,Bob Johnson,12000,45,prestamo
1000144,Charlie Green,7000,30,-1
1000126,Diana Prince,5000,45,ahorro
1000136,Steve Rogers,12000,35,-1
1000105,John Doe,10000,150,ahorro
1000115,Bob Johnson,7000,35,hipoteca
1000147,John Doe,,30,ahorro
1000145,Bob Johnson,,35,ahorro
1000138,Charlie Green,,100,prestamo
1000134,Unknown,7000,45,ahorro
1000123,Charlie Green,5000,40,-1
1000115,John Doe,10000,35,prestamo
1000146,Bob Johnson,10000,40,-1
1000113,John Doe,8000,25,hipoteca
1000132,Steve Rogers,5000,45,hipoteca
1000101,Jane Smith,7000,45,hipoteca
1000123,Unknown,10000,35,prestamo
1000140,Unknown,12000,40,hipoteca
1000105,Diana Prince,7000,100,ahorro
1000128,Steve Rogers,5000,,ahorro
1000113,Unknown,,40,-1
1000106,Charlie Green,10000,100,ahorro
1000116,Diana Prince,8000,100,ahorro
1000140,John Doe,,30,hipoteca
1000127,Diana Prince,8000,30,ahorro
1000110,Alice Brown,7000,,-1
1000115,Diana Prince,,40,-1
1000138,Charlie Green,5000,,-1
1000150,Diana Prince,8000,35,-1
1000101,Steve Rogers,5000,35,-1
1000105,Alice Brown,,25,prestamo
1000150,Steve Rogers,,25,hipoteca
1000137,Charlie Green,7000,150,hipoteca
1000124,John Doe,,35,prestamo
1000132,John Doe,,40,-1
1000113,Alice Brown,,,-1
1000119,Steve Rogers,,35,-1
1000113,Charlie Green,7000,,unknown
1000146,Charlie Green,8000,25,unknown
1000121,Alice Brown,5000,25,hipoteca
1000143,John Doe,12000,35,prestamo
1000118,Jane Smith,5000,25,-1
1000144,Diana Prince,8000,100,prestamo
1000127,John Doe,12000,100,ahorro
1000120,John Doe,,,-1
1000133,Steve Rogers,5000,35,prestamo
1000114,Jane Smith,12000,100,unknown
1000139,Charlie Green,12000,45,-1
1000132,Alice Brown,12000,100,hipoteca
1000108,Alice Brown,5000,25,hipoteca
1000107,John Doe,8000,35,hipoteca
1000107,Bob Johnson,8000,45,-1
1000118,Charlie Green,5000,100,hipoteca
1000149,Steve Rogers,,150,prestamo
1000107,Alice Brown,10000,45,prestamo
1000128,Diana Prince,7000,,hipoteca
1000102,Diana Prince,5000,35,hipoteca
1000127,Charlie Green,7000,30,-1
1000112,Bob Johnson,5000,25,ahorro
1000120,Jane Smith,5000,150,-1
1000146,John Doe,,45,unknown
1000132,Bob Johnson,8000,100,prestamo
1000112,Jane Smith,,100,-1
1000129,Steve Rogers,7000,150,-1
1000136,Bob Johnson,10000,,hipoteca
1000134,Diana Prince,12000,100,ahorro
1000105,Jane Smith,10000,25,-1
1000112,Bob Johnson,,25,ahorro
1000150,John Doe,7000,40,ahorro
1000111,Steve Rogers,10000,,-1
1000149,Unknown,8000,40,ahorro
1000109,John Doe,8000,25,hipoteca
1000147,John Doe,,30,ahorro
1000144,Alice Brown,8000,30,hipoteca
1000120,Bob Johnson,5000,45,-1
1000133,John Doe,10000,,hipoteca
1000114,Jane Smith,5000,35,ahorro
1000114,Steve Rogers,10000,100,-1
1000132,Diana Prince,7000,,-1
1000147,Unknown,5000,45,-1
1000104,Steve Rogers,,,hipoteca
1000108,Alice Brown,,100,prestamo
1000126,Unknown,12000,25,-1
1000118,Jane Smith,10000,45,ahorro
1000110,John Doe,8000,25,-1
1000116,Steve Rogers,7000,150,hipoteca
1000107,John Doe,7000,25,-1
1000133,Alice Brown,5000,35,prestamo
1000115,Bob Johnson,10000,45,hipoteca
1000134,Diana Prince,10000,40,-1
1000145,John Doe,5000,35,hipoteca
1000141,John Doe,10000,35,prestamo
1000103,John Doe,,45,hipoteca
1000117,Alice Brown,10000,100,unknown
1000106,Diana Prince,8000,25,-1
1000128,Jane Smith,8000,30,-1
1000103,Jane Smith,7000,25,unknown
1000120,Jane Smith,5000,,ahorro
1000109,Alice Brown,,150,hipoteca
1000135,Charlie Green,12000,,prestamo
1000129,Diana Prince,,30,hipoteca
1000130,John Doe,,40,ahorro
1000130,Jane Smith,8000,25,prestamo
1000104,Bob Johnson,12000,30,prestamo
1000144,Steve Rogers,10000,,prestamo
1000120,Jane Smith,,25,prestamo
1000101,John Doe,10000,35,prestamo
1000102,Jane Smith,,150,hipoteca
1000145,Alice Brown,,100,hipoteca
1000136,Jane Smith,7000,40,ahorro
1000122,Alice Brown,10000,45,hipoteca
1000121,Diana Prince,7000,45,prestamo
1000134,Charlie Green,10000,45,prestamo
1000137,Jane Smith,8000,,-1
1000130,Alice Brown,,25,-1
1000116,Alice Brown,12000,40,unknown
1000133,Alice Brown,5000,35,hipoteca
1000126,Bob Johnson,,,ahorro
1000129,Jane Smith,10000,,-1
1000138,Unknown,10000,30,-1
1000148,Unknown,5000,100,ahorro
1000124,Steve Rogers,7000,,hipoteca
1000110,Alice Brown,7000,,-1
1000139,Jane Smith,,100,-1
1000107,Alice Brown,7000,100,prestamo
1000142,Steve Rogers,7000,30,-1
1000113,John Doe,,30,prestamo
1000107,Alice Brown,10000,40,-1
1000140,Charlie Green,5000,,prestamo
1000113,Alice Brown,7000,150,-1
1000114,Bob Johnson,7000,,-1
1000102,Bob Johnson,5000,150,hipoteca
1000138,Jane Smith,7000,45,prestamo
